sample_number,sample_date,lead_amount_ppm
2701384,2021-05-14,0.00252
2701383,2021-05-14,5e-5
2701430,2021-05-15,2.79e-4
2701431,2021-05-16,8.38e-4
2701432,2021-05-17,5e-5
2703508,2021-05-17,2.44e-4
2701437,2021-05-17,5e-5
2701451,2021-05-17,7.31e-5
2701443,2021-05-17,3.74e-4
2701447,2021-05-17,9.33e-5
2703512,2021-05-17,5e-5
2701461,2021-05-18,5e-5
2703525,2021-05-18,5.35e-5
2701464,2021-05-18,7.82e-5
2703526,2021-05-18,7.93e-4
2703529,2021-05-18,1.51e-4
2703527,2021-05-18,5e-5
2703528,2021-05-18,0.00118
2703530,2021-05-19,5.62e-5
2703535,2021-05-19,1.44e-4
2703540,2021-05-19,0.00565
2703541,2021-05-19,9.04e-5
2703542,2021-05-19,5e-5
2705394,2021-05-20,4.58e-4
2705395,2021-05-20,1.31e-4
2705396,2021-05-20,1.5e-4
2705524,2021-05-21,1.27e-4
2705525,2021-05-21,0.00249
2705773,2021-05-21,2.08e-4
2705527,2021-05-25,7.01e-4
2705528,2021-05-26,0.00135
2708945,2021-05-26,1.03e-4
2705529,2021-05-26,5e-5
2705530,2021-05-26,5e-5
2705542,2021-05-26,5e-5
2705545,2021-05-26,5e-5
2708946,2021-05-26,3.45e-4
2708947,2021-05-26,1.05e-4
2708948,2021-05-26,5e-5
2708949,2021-05-26,0.002
2708978,2021-05-27,0.00106
2708979,2021-05-27,1.21e-4
2708980,2021-05-28,5e-5
2708981,2021-05-28,5e-5
2708983,2021-05-28,5e-5
2708986,2021-05-28,9e-5
2708982,2021-05-28,0.00102
2713949,2021-05-30,5e-5
2708987,2021-05-31,1.6e-4
2708988,2021-05-31,5e-5
2708989,2021-05-31,0.00111
2708990,2021-05-31,0.00454
2708991,2021-05-31,6e-5
2713934,2021-05-31,1.73e-4
2713938,2021-05-31,5e-5
2713931,2021-05-31,0.00123
2713960,2021-06-01,7.29e-5
2708992,2021-06-01,5e-5
2708993,2021-06-01,5e-5
2708997,2021-06-01,5e-5
2713941,2021-06-01,5e-5
2713933,2021-06-01,2.43e-4
2713928,2021-06-02,6.77e-5
2713935,2021-06-02,3.89e-4
2713953,2021-06-02,0.0713
2713955,2021-06-02,9.86e-5
2713951,2021-06-02,0.00143
2713950,2021-06-02,5.86e-5
2713958,2021-06-02,6.78e-4
2713956,2021-06-02,8.06e-4
2713943,2021-06-02,9.79e-5
2713959,2021-06-02,6.47e-4
2713948,2021-06-02,5.64e-4
2713963,2021-06-03,6.93e-5
2713929,2021-06-03,4.38e-4
2708998,2021-06-03,1.4e-4
2713962,2021-06-04,7.01e-4
2713940,2021-06-04,3.48e-4
2713947,2021-06-04,7.54e-4
2713954,2021-06-04,9.59e-5
2714255,2021-06-04,0.00136
2713957,2021-06-04,5e-5
2713930,2021-06-04,0.00142
2713952,2021-06-04,2.56e-4
2713939,2021-06-05,0.00288
2724880,2021-06-05,0.00149
2713945,2021-06-06,3.94e-4
2713944,2021-06-06,0.00212
2716102,2021-06-06,1.81e-4
2713937,2021-06-07,5.79e-5
2713961,2021-06-07,6.68e-5
2713946,2021-06-07,9.41e-5
2716105,2021-06-08,7.78e-4
2713942,2021-06-08,0.00704
2713936,2021-06-09,9.4e-5
2716103,2021-06-10,0.00149
2716106,2021-06-10,1.09e-4
2716108,2021-06-14,2.68e-4
2716107,2021-06-14,5e-5
2716109,2021-06-14,5.61e-5
2719207,2021-06-15,5e-5
2716110,2021-06-15,0.0106
2716111,2021-06-15,5e-5
2716112,2021-06-15,5e-5
2719208,2021-06-15,1.27e-4
2719217,2021-06-15,5e-5
2716113,2021-06-15,2.04e-4
2719222,2021-06-16,5e-5
2719225,2021-06-16,5e-5
2719226,2021-06-16,1.96e-4
2719230,2021-06-17,0.00133
2719227,2021-06-17,5e-5
2719228,2021-06-17,8.21e-4
2719229,2021-06-17,5e-5
2719231,2021-06-17,1.03e-4
2716114,2021-06-17,7.02e-4
2719243,2021-06-17,7.67e-5
2719244,2021-06-18,5e-5
2719256,2021-06-18,0.00116
2719257,2021-06-21,3.43e-4
2719258,2021-06-21,5e-5
2716104,2021-06-21,5e-5
2719259,2021-06-21,5e-5
2719260,2021-06-22,1.32e-4
2719262,2021-06-22,9.54e-4
2724883,2021-06-22,4.72e-4
2719261,2021-06-22,5e-5
2724884,2021-06-22,5e-5
2719263,2021-06-23,0.00162
2745586,2021-06-23,1.3e-4
2724906,2021-06-23,5e-5
2724902,2021-06-24,3.65e-4
2719264,2021-06-24,7.63e-5
2724916,2021-06-25,5.93e-5
2724917,2021-06-25,4.61e-4
2724918,2021-06-25,0.00518
2724943,2021-06-25,5e-5
2724944,2021-06-28,7.69e-4
2724945,2021-06-28,8.57e-4
2724946,2021-06-28,5.29e-5
2724973,2021-06-28,0.0253
2724974,2021-06-28,1.38e-4
2724975,2021-06-28,3.15e-4
2724976,2021-06-28,8e-4
2724977,2021-06-29,2.6e-4
2724978,2021-06-29,2.62e-4
2724979,2021-06-29,5e-5
2724980,2021-06-30,5e-5
2724981,2021-06-30,8.5e-5
2726887,2021-07-01,8.96e-4
2726890,2021-07-02,1.07e-4
2726889,2021-07-02,0.00301
2726888,2021-07-02,0.00449
2726891,2021-07-02,5e-5
2726909,2021-07-02,7.58e-5
2726919,2021-07-02,2.98e-4
2726885,2021-07-05,0.00229
2726886,2021-07-05,7.7e-5
2726884,2021-07-05,0.00118
2726768,2021-07-05,5e-5
2726883,2021-07-06,9e-4
2728351,2021-07-07,4.91e-4
2728353,2021-07-07,2e-4
2731241,2021-07-07,0.116
2728355,2021-07-07,3.39e-4
2728359,2021-07-08,0.00126
2728383,2021-07-08,8.01e-5
2728361,2021-07-08,9.93e-4
2728368,2021-07-08,7.71e-4
2728369,2021-07-08,5e-5
2728371,2021-07-09,6.52e-5
2728375,2021-07-09,0.00102
2728377,2021-07-12,1.15e-4
2728380,2021-07-12,5e-5
2728426,2021-07-12,7.62e-4
2728456,2021-07-12,3.24e-4
2726773,2021-07-12,5.08e-5
2726776,2021-07-12,0.00254
2728458,2021-07-12,5e-5
2728462,2021-07-13,2.12e-4
2728469,2021-07-13,6.23e-4
2728472,2021-07-13,0.00107
2728478,2021-07-14,0.00151
2728481,2021-07-14,1.22e-4
2728489,2021-07-14,8.46e-4
2728492,2021-07-14,0.0038
2731253,2021-07-15,7.43e-5
2731254,2021-07-15,1.33e-4
2728495,2021-07-15,9.1e-5
2731257,2021-07-16,6.22e-4
2731258,2021-07-16,0.00199
2731259,2021-07-16,5.53e-4
2731265,2021-07-16,0.00106
2731277,2021-07-18,7.66e-4
2735077,2021-07-18,4.2e-4
2731278,2021-07-18,6.1e-5
2731279,2021-07-19,7.43e-5
2731280,2021-07-19,0.00173
2731293,2021-07-19,1.41e-4
2731294,2021-07-19,7.28e-5
2735079,2021-07-19,0.00192
2731295,2021-07-20,0.00334
2731297,2021-07-20,5.81e-5
2735081,2021-07-20,0.00149
2735084,2021-07-20,0.00188
2731296,2021-07-20,0.00307
2735088,2021-07-21,0.00166
2735090,2021-07-21,5e-5
2735092,2021-07-22,0.00148
2735096,2021-07-22,2.1e-4
2735097,2021-07-22,2.2e-4
2735098,2021-07-22,0.00181
2735099,2021-07-22,5e-5
2735100,2021-07-22,7e-5
2735101,2021-07-23,6e-5
2735102,2021-07-23,5e-4
2735103,2021-07-23,5e-5
2736066,2021-07-24,0.00135
2735105,2021-07-24,0.00279
2735107,2021-07-24,0.0042
2735110,2021-07-26,7e-5
2735112,2021-07-26,1.1e-4
2735113,2021-07-26,3e-4
2735114,2021-07-27,0.00102
2735116,2021-07-27,8e-4
2740060,2021-07-28,1.26e-4
2740054,2021-07-28,0.00106
2741731,2021-07-29,7.37e-5
2740065,2021-07-29,2.13e-4
2740055,2021-07-29,9.04e-4
2740057,2021-07-29,0.0251
2741714,2021-07-30,2.69e-4
2740062,2021-07-30,5e-5
2740061,2021-07-30,0.00177
2740058,2021-08-02,0.00174
2740066,2021-08-03,5e-5
2740064,2021-08-03,5e-5
2743331,2021-08-04,1.1e-4
2740059,2021-08-04,0.00205
2743346,2021-08-04,2.72e-4
2743347,2021-08-05,5e-5
2743348,2021-08-05,2.89e-4
2743359,2021-08-05,6.26e-4
2743358,2021-08-05,5.77e-4
2739961,2021-08-06,5e-5
2739963,2021-08-06,7.03e-5
2743349,2021-08-06,0.00562
2743350,2021-08-06,8.95e-5
2743353,2021-08-06,1.29e-4
2743355,2021-08-06,5.59e-4
2743356,2021-08-07,5.36e-5
2743360,2021-08-09,1.11e-4
2743363,2021-08-09,7.15e-5
2743361,2021-08-09,5.49e-4
2743362,2021-08-09,0.00144
2743364,2021-08-10,8.47e-4
2743365,2021-08-10,8.16e-5
2743367,2021-08-10,0.00262
2743370,2021-08-10,0.00124
2750075,2021-08-11,6.75e-5
2743375,2021-08-11,5e-5
2745587,2021-08-11,0.00282
2745590,2021-08-11,7.8e-4
2745588,2021-08-11,6e-4
2745589,2021-08-11,5e-5
2747065,2021-08-12,6e-5
2747067,2021-08-12,0.00156
2747068,2021-08-12,9e-5
2747069,2021-08-12,0.00125
2747072,2021-08-12,6e-5
2747066,2021-08-12,2.5e-4
2747073,2021-08-12,5e-5
2747074,2021-08-13,5e-5
2747075,2021-08-13,5e-5
2747076,2021-08-13,5e-5
2747077,2021-08-13,5.1e-4
2747078,2021-08-13,5e-5
2747079,2021-08-16,5e-5
2747084,2021-08-16,5e-5
2747080,2021-08-17,7.8e-4
2747081,2021-08-17,5e-5
2747082,2021-08-17,0.00241
2747083,2021-08-17,5e-5
2749039,2021-08-19,5.8e-5
2749043,2021-08-19,7.91e-4
2749040,2021-08-19,6.67e-5
2749042,2021-08-19,4.47e-4
2749057,2021-08-20,5e-5
2749076,2021-08-20,0.00234
2749075,2021-08-20,1.38e-4
2749077,2021-08-22,5e-5
2749080,2021-08-23,0.00108
2749078,2021-08-23,4.73e-4
2749079,2021-08-23,9.13e-5
2749081,2021-08-24,0.0019
2749082,2021-08-25,9.28e-5
2750076,2021-08-25,9.71e-5
2749083,2021-08-25,5.22e-5
2749084,2021-08-25,0.00102
2756372,2021-08-25,1.19e-4
2750085,2021-08-25,1.11e-4
2750087,2021-08-26,5e-5
2750088,2021-08-26,6.65e-4
2750089,2021-08-26,0.00119
2752559,2021-08-26,6.12e-4
2752560,2021-08-26,1.33e-4
2752561,2021-08-27,2.37e-4
2764429,2021-08-27,0.00742
2752563,2021-08-27,8.86e-4
2752572,2021-08-27,8.03e-5
2752573,2021-08-27,6.15e-4
2752574,2021-08-27,0.00112
2752562,2021-08-27,0.00148
2752575,2021-08-30,8.02e-5
2752576,2021-08-30,5e-5
2752579,2021-08-31,5e-5
2752585,2021-08-31,5.81e-5
2752577,2021-08-31,6.33e-5
2752586,2021-09-01,1.02e-4
2752587,2021-09-01,9.46e-5
2752588,2021-09-01,6.36e-4
2752589,2021-09-01,9.88e-5
2756373,2021-09-02,5e-5
2757786,2021-09-02,5e-5
2756374,2021-09-02,0.00176
2756376,2021-09-02,6.55e-5
2756377,2021-09-02,1.13e-4
2756375,2021-09-02,2.44e-4
2756378,2021-09-03,0.00287
2756379,2021-09-03,5e-5
2756380,2021-09-03,5e-5
2756381,2021-09-03,2.13e-4
2787914,2021-09-05,4.85e-4
2756382,2021-09-06,0.0016
2756383,2021-09-06,1.34e-4
2761963,2021-09-06,5e-5
2756384,2021-09-06,0.0016
2756386,2021-09-07,2.85e-4
2756387,2021-09-07,5e-5
2756388,2021-09-07,0.00117
2756389,2021-09-08,5e-5
2756390,2021-09-08,5e-5
2756391,2021-09-08,1.37e-4
2756401,2021-09-09,1.35e-4
2756402,2021-09-09,0.00189
2757795,2021-09-10,8.36e-5
2757785,2021-09-10,8.34e-4
2757794,2021-09-12,0.0291
2757793,2021-09-13,0.00349
2757804,2021-09-13,5e-5
2757791,2021-09-13,5e-5
2757790,2021-09-13,0.00388
2757784,2021-09-13,5.99e-4
2757789,2021-09-13,5e-5
2757788,2021-09-13,4.84e-4
2757787,2021-09-14,5e-5
2761899,2021-09-14,6.7e-5
2761898,2021-09-14,5e-5
2761902,2021-09-15,0.00166
2761972,2021-09-15,0.00184
2761965,2021-09-15,4.46e-4
2761927,2021-09-16,5e-5
2761922,2021-09-16,5.29e-4
2761977,2021-09-16,5e-5
2761903,2021-09-16,5e-5
2761923,2021-09-16,5e-5
2761946,2021-09-16,1.96e-4
2761975,2021-09-16,5e-5
2761925,2021-09-17,2.91e-4
2761964,2021-09-17,5e-5
2761960,2021-09-17,5e-5
2761945,2021-09-17,0.00448
2761934,2021-09-19,0.00246
2761900,2021-09-20,5e-5
2776191,2021-09-21,5e-5
2761937,2021-09-21,6.96e-4
2761924,2021-09-21,0.00859
2761961,2021-09-22,9.06e-4
2764455,2021-09-22,5e-5
2761974,2021-09-22,1.09e-4
2764426,2021-09-22,6.97e-5
2764392,2021-09-22,6.17e-5
2764490,2021-09-23,0.00148
2764405,2021-09-23,3.9e-4
2764408,2021-09-23,0.0177
2764495,2021-09-23,5e-5
2764436,2021-09-23,5e-5
2764424,2021-09-23,0.0024
2764395,2021-09-23,0.00229
2764419,2021-09-24,2.2e-4
2764396,2021-09-24,5e-5
2764486,2021-09-24,5e-5
2764482,2021-09-25,5.6e-5
2764493,2021-09-26,1.02e-4
2764379,2021-09-27,0.00221
2764391,2021-09-27,1.41e-4
2764456,2021-09-27,7.09e-4
2764463,2021-09-27,1.72e-4
2764474,2021-09-27,9.88e-4
2764427,2021-09-27,5.91e-5
2764454,2021-09-28,1.51e-4
2764409,2021-09-28,9.22e-5
2764393,2021-09-28,5e-5
2764380,2021-09-28,1.61e-4
2764394,2021-09-28,0.00116
2767480,2021-09-28,5e-5
2767520,2021-09-28,0.0141
2767501,2021-09-28,4.33e-4
2767532,2021-09-29,4.17e-4
2767513,2021-09-29,8.19e-5
2767482,2021-09-29,0.00347
2767503,2021-09-30,6.58e-5
2767479,2021-09-30,0.00184
2767530,2021-10-01,1.23e-4
2767502,2021-10-01,7.92e-4
2767631,2021-10-01,5e-5
2767529,2021-10-01,6.33e-4
2767478,2021-10-01,5e-5
2767531,2021-10-04,5e-5
2767521,2021-10-04,0.00202
2767511,2021-10-04,5.19e-4
2767476,2021-10-04,8.71e-5
2767481,2021-10-05,5.37e-5
2770045,2021-10-06,8.6700000000000007e-05
2769378,2021-10-06,0.00113
2769879,2021-10-06,5e-5
2769813,2021-10-07,5e-5
2769880,2021-10-08,5e-5
2769865,2021-10-08,5e-5
2769814,2021-10-08,5e-5
2769868,2021-10-08,9.21e-4
2769825,2021-10-08,0.00264
2769871,2021-10-09,0.00436
2769878,2021-10-12,1.41e-4
2773007,2021-10-12,0.00104
2769804,2021-10-13,5e-5
2770169,2021-10-13,6.29e-4
2773005,2021-10-14,5e-5
2772993,2021-10-14,0.0017
2773018,2021-10-15,5e-5
2773008,2021-10-15,5.3e-4
2772973,2021-10-15,0.00259
2773003,2021-10-16,5e-5
2773001,2021-10-16,1e-4
2773019,2021-10-17,8e-5
2773017,2021-10-18,5e-5
2773009,2021-10-18,0.00182
2773006,2021-10-18,0.00525
2776183,2021-10-19,5e-5
2773160,2021-10-19,5e-5
2773149,2021-10-19,7.8e-4
2776218,2021-10-19,3e-4
2773002,2021-10-20,9e-5
2773004,2021-10-20,2.7e-4
2776179,2021-10-20,5e-5
2776222,2021-10-21,6e-5
2776188,2021-10-21,5e-5
2776207,2021-10-21,5e-5
2776223,2021-10-22,1e-4
2776210,2021-10-22,5.6e-4
2776226,2021-10-24,0.0016
2776227,2021-10-25,8e-5
2776219,2021-10-25,2.9e-4
2776224,2021-10-25,5e-5
2776220,2021-10-27,5e-5
2780930,2021-10-27,0.0014
2780929,2021-10-28,6.01e-5
2780933,2021-10-28,7.68e-4
2780928,2021-10-28,8.38e-5
2780934,2021-10-28,0.00177
2780935,2021-10-29,1.03e-4
2780940,2021-10-29,7.07e-4
2780927,2021-10-29,8.71e-4
2780941,2021-10-31,0.00164
2780931,2021-11-01,5e-5
2780932,2021-11-01,0.00318
2783845,2021-11-03,2.55e-4
2783846,2021-11-03,2.32e-4
2794791,2021-11-03,6e-5
2783847,2021-11-03,1.63e-4
2783859,2021-11-04,0.00135
2783862,2021-11-04,0.00201
2783848,2021-11-04,5e-5
2783863,2021-11-04,6.56e-5
2783861,2021-11-04,0.0021
2783865,2021-11-08,5.3e-4
2783866,2021-11-09,5.45e-4
2787946,2021-11-09,2.61e-4
2783867,2021-11-10,5e-5
2787947,2021-11-10,5e-5
2783868,2021-11-10,7.08e-5
2783869,2021-11-10,5e-5
2787902,2021-11-10,0.00259
2787948,2021-11-10,5e-5
2788082,2021-11-11,9.34e-5
2788800,2021-11-11,5e-5
2787897,2021-11-12,5.03e-5
2788081,2021-11-12,5e-5
2787973,2021-11-12,2.6e-4
2787943,2021-11-13,5e-5
2788053,2021-11-14,0.00263
2787896,2021-11-14,5e-5
2787911,2021-11-14,0.011
2788086,2021-11-15,0.00267
2788802,2021-11-16,3.47e-4
2788085,2021-11-16,5e-5
2787922,2021-11-16,0.0382
2788803,2021-11-18,0.00385
2788804,2021-11-18,5.25e-5
2788815,2021-11-19,5e-5
2788819,2021-11-19,5e-5
2788818,2021-11-19,6.59e-4
2788821,2021-11-21,6.55e-5
2787919,2021-11-22,3.5e-4
2788823,2021-11-22,6.05e-4
2788825,2021-11-23,0.00153
2788826,2021-11-23,6.59e-4
2788829,2021-11-23,4.78e-4
2788865,2021-11-23,0.00177
2788866,2021-11-23,0.00105
2788867,2021-11-23,5.11e-5
2794771,2021-11-25,0.00254
2794810,2021-11-25,5e-5
2794773,2021-11-26,7.9e-4
2794774,2021-11-26,0.00633
2794803,2021-11-26,0.00477
2794785,2021-11-26,1.9e-4
2794793,2021-11-26,5e-5
2794806,2021-11-26,5e-5
2794765,2021-11-29,9e-5
2800055,2021-11-30,1.66e-4
2794776,2021-11-30,6e-5
2794782,2021-11-30,0.0482
2794789,2021-12-02,0.0011
2796474,2021-12-02,9.51e-4
2794786,2021-12-03,7e-5
2794808,2021-12-03,6.5e-4
2794795,2021-12-03,6e-5
2794794,2021-12-03,2e-4
2796477,2021-12-06,6.33e-5
2796480,2021-12-06,5e-5
2796484,2021-12-07,4.39e-4
2796485,2021-12-07,0.00112
2796486,2021-12-07,1.4e-4
2800277,2021-12-08,9.31e-4
2796488,2021-12-08,0.00135
2796487,2021-12-08,2.3e-4
2800284,2021-12-09,5e-5
2800285,2021-12-09,5e-5
2800286,2021-12-09,9.63e-5
2796717,2021-12-09,2.35e-4
2800287,2021-12-11,5e-5
2800291,2021-12-12,9e-5
2800292,2021-12-13,5e-5
2800293,2021-12-13,0.00195
2800294,2021-12-13,0.00128
2800295,2021-12-13,1.4e-4
2800296,2021-12-13,9.7e-4
2800297,2021-12-14,8e-5
2800298,2021-12-14,6.8e-4
2800299,2021-12-15,6.7e-4
2801780,2021-12-15,2.72e-4
2800300,2021-12-15,5e-5
2801781,2021-12-17,0.00496
2801782,2021-12-17,6.73e-5
2801783,2021-12-19,2.44e-4
2801784,2021-12-20,5e-5
2801785,2021-12-20,0.00329
2801787,2021-12-20,3.66e-4
2801786,2021-12-20,5e-5
2801788,2021-12-20,5e-5
2801789,2021-12-21,0.00333
2801790,2021-12-21,2.21e-4
2801791,2021-12-21,5e-5
2801792,2021-12-21,1.02e-4
2804831,2021-12-22,0.00121
2804849,2021-12-22,5.11e-5
2801793,2021-12-22,2.22e-4
2804819,2021-12-22,0.00201
2804818,2021-12-22,0.0017
2801794,2021-12-22,0.0031
2804806,2021-12-24,6.4e-4
2804820,2021-12-28,0.00181
2805681,2021-12-28,0.00297
2805694,2021-12-30,5.02e-4
2805685,2021-12-30,6.27e-5
2805711,2021-12-31,1.59e-4
2805712,2021-12-31,5e-5
2816043,2022-01-05,5e-5
2816044,2022-01-07,5e-5
2816047,2022-01-07,6.5e-4
2816029,2022-01-07,1.1e-4
2816031,2022-01-09,5e-5
2816050,2022-01-09,1.3e-4
2816054,2022-01-10,2.5e-4
2816056,2022-01-11,5e-5
2816057,2022-01-11,0.00144
2816085,2022-01-11,5e-5
2816055,2022-01-11,0.00151
2816077,2022-01-11,5e-5
2816161,2022-01-12,0.00402
2816162,2022-01-12,5e-5
2816173,2022-01-13,5e-5
2816164,2022-01-13,7e-5
2816170,2022-01-13,5e-5
2816163,2022-01-13,1.2e-4
2816168,2022-01-13,5e-5
2816166,2022-01-13,5e-5
2816167,2022-01-13,5e-5
2816165,2022-01-13,1.5e-4
2816169,2022-01-13,5.2e-4
2816177,2022-01-16,0.00242
2816183,2022-01-18,2e-4
2816186,2022-01-19,5e-5
2816185,2022-01-19,5e-5
2816184,2022-01-19,8e-5
2816187,2022-01-21,0.00148
2816188,2022-01-24,5e-5
2816191,2022-01-25,7e-4
2816189,2022-01-25,6e-5
2816190,2022-01-25,5e-5
2816192,2022-01-25,5e-5
2816208,2022-01-26,0.00152
2816196,2022-01-27,6e-5
2816193,2022-01-27,5e-5
2816198,2022-01-28,5e-5
2816197,2022-01-28,5e-5
2816199,2022-01-28,9.61e-4
2816200,2022-01-30,3.03e-4
2816201,2022-01-31,5e-5
2816202,2022-01-31,1.9e-4
2816205,2022-02-01,0.00167
2816206,2022-02-01,2.45e-4
2816204,2022-02-01,1.94e-4
2816203,2022-02-01,5.61e-4
2816207,2022-02-01,5e-5
2821308,2022-02-01,6.05e-5
2821309,2022-02-02,6.03e-4
2821318,2022-02-03,1.39e-4
2821321,2022-02-03,1.92e-4
2821325,2022-02-04,5e-5
2821324,2022-02-04,6.09e-5
2821323,2022-02-04,7.08e-4
2821322,2022-02-04,6.91e-5
2821330,2022-02-06,0.00107
2821327,2022-02-06,5e-5
2821328,2022-02-06,1.05e-4
2821329,2022-02-06,5.44e-4
2821326,2022-02-06,6.5e-5
2821331,2022-02-08,5.54e-4
2821335,2022-02-08,4.06e-4
2821387,2022-02-08,5e-5
2821333,2022-02-08,5e-5
2821455,2022-02-08,2.15e-4
2821680,2022-02-08,5e-5
2821334,2022-02-08,5e-5
2821332,2022-02-08,6.66e-4
2821683,2022-02-09,5e-5
2821687,2022-02-10,5e-5
2821700,2022-02-11,2.06e-4
2821702,2022-02-11,2.88e-4
2821695,2022-02-11,1.36e-4
2821336,2022-02-11,5e-5
2821691,2022-02-11,0.00137
2821689,2022-02-11,2.61e-4
2821704,2022-02-14,5.56e-5
2821708,2022-02-15,5e-5
2825551,2022-02-17,5e-5
2825552,2022-02-22,5e-5
2825550,2022-02-22,8.26e-4
2825549,2022-02-22,1.03e-4
2825553,2022-02-23,7.6e-5
2831673,2022-02-24,5.1e-4
2830390,2022-02-28,7.15e-4
2829951,2022-02-28,0.0429
2830389,2022-02-28,0.00117
2830391,2022-03-01,6.09e-5
2830392,2022-03-01,1.55e-4
2848839,2022-03-02,5.12e-4
2830393,2022-03-02,5e-5
2830394,2022-03-04,5.24e-5
2830396,2022-03-04,7.88e-4
2830395,2022-03-04,1.17e-4
2831183,2022-03-04,8.89e-5
2831168,2022-03-07,2.24e-4
2831167,2022-03-07,1.55e-4
2831169,2022-03-08,8.43e-4
2831171,2022-03-08,0.00103
2831170,2022-03-08,5e-5
2831640,2022-03-09,0.00283
2831172,2022-03-09,5e-5
2831173,2022-03-09,5e-5
2831443,2022-03-09,5.39e-4
2831639,2022-03-09,0.00102
2831638,2022-03-09,1.01e-4
2834940,2022-03-10,0.00174
2831641,2022-03-10,0.00122
2831646,2022-03-11,5e-5
2831642,2022-03-11,0.00237
2831644,2022-03-11,5e-5
2834946,2022-03-11,1.7e-4
2834949,2022-03-13,7e-5
2834953,2022-03-14,7e-5
2834950,2022-03-14,5e-5
2834951,2022-03-14,5.9e-4
2834952,2022-03-14,6e-5
2834955,2022-03-15,1.5e-4
2834954,2022-03-15,0.302
2837774,2022-03-15,5.35e-5
2834956,2022-03-16,6e-5
2837830,2022-03-16,1.78e-4
2837822,2022-03-16,6.63e-5
2837831,2022-03-16,0.00205
2837832,2022-03-16,0.238
2837833,2022-03-16,2.43e-4
2837829,2022-03-16,9.92e-4
2837828,2022-03-16,5.34e-4
2834957,2022-03-17,1.1e-4
2837835,2022-03-17,2.26e-4
2837834,2022-03-17,5.83e-5
2837837,2022-03-18,4.14e-4
2837836,2022-03-18,1.17e-4
2837840,2022-03-18,7.79e-4
2837841,2022-03-18,6.87e-5
2840571,2022-03-19,4.3e-4
2837842,2022-03-20,0.00194
2837843,2022-03-21,5e-5
2837844,2022-03-21,0.00106
2837847,2022-03-22,5e-5
2837846,2022-03-22,5e-5
2837845,2022-03-22,7.04e-4
2840572,2022-03-23,0.056
2840573,2022-03-24,1.2e-4
2840575,2022-03-25,7e-5
2840574,2022-03-25,4.9e-4
2840576,2022-03-27,5e-5
2840589,2022-03-28,5e-5
2840577,2022-03-28,5e-5
2840594,2022-03-30,5e-5
2843342,2022-03-31,5e-5
2843364,2022-03-31,5e-5
2843366,2022-03-31,5e-5
2843367,2022-03-31,1.86e-4
2843370,2022-03-31,3.18e-4
2843374,2022-04-01,5.47e-5
2843372,2022-04-01,5.66e-5
2843376,2022-04-01,5e-5
2843378,2022-04-01,0.0021
2843380,2022-04-01,6.14e-4
2843394,2022-04-01,0.00118
2843400,2022-04-04,5e-5
2843402,2022-04-04,0.0032
2843403,2022-04-04,5e-5
2843404,2022-04-04,2.1e-4
2843405,2022-04-04,5e-5
2843397,2022-04-04,2.18e-4
2843411,2022-04-05,5e-5
2843406,2022-04-05,5e-5
2843409,2022-04-05,1.05e-4
2843407,2022-04-05,8.41e-4
2843414,2022-04-06,0.00238
2843412,2022-04-06,5e-5
2843415,2022-04-06,5e-5
2843418,2022-04-06,3.98e-4
2843413,2022-04-06,7.14e-4
2843416,2022-04-06,5e-5
2843417,2022-04-06,0.00145
2843420,2022-04-07,5e-5
2846648,2022-04-07,6.39e-5
2843419,2022-04-07,7.32e-5
2846662,2022-04-08,2.94e-4
2846649,2022-04-08,0.0045
2846650,2022-04-08,0.00176
2846665,2022-04-09,0.00162
2846666,2022-04-11,0.00139
2846667,2022-04-11,5.22e-5
2846757,2022-04-12,0.00262
2847855,2022-04-14,8.12e-4
2847856,2022-04-16,5e-5
2847857,2022-04-17,4.69e-4
2847858,2022-04-18,5e-5
2847859,2022-04-19,1.41e-4
2853103,2022-04-19,7.01e-4
2848840,2022-04-20,8.32e-4
2848845,2022-04-20,0.00149
2848851,2022-04-21,5e-5
2848850,2022-04-21,5e-5
2848847,2022-04-21,5e-5
2853109,2022-04-21,5e-5
2853108,2022-04-21,9.11e-4
2853112,2022-04-22,5.17e-4
2853130,2022-04-22,5.02e-5
2853160,2022-04-24,5e-5
2853151,2022-04-24,8.33e-5
2853147,2022-04-24,0.00138
2853202,2022-04-25,5e-5
2853100,2022-04-25,0.0016
2853193,2022-04-25,4.83e-4
2853172,2022-04-25,4e-4
2853187,2022-04-25,0.00103
2853190,2022-04-25,0.0025
2853175,2022-04-25,3.52e-4
2853188,2022-04-25,6.38e-4
2853198,2022-04-25,5e-5
2853166,2022-04-25,5e-5
2853209,2022-04-26,5e-5
2853220,2022-04-26,0.00111
2853204,2022-04-26,5.47e-5
2853215,2022-04-26,4.46e-4
2853217,2022-04-26,5e-5
2853206,2022-04-26,5e-5
2857475,2022-04-27,2.76e-4
2853229,2022-04-27,8.14e-4
2853234,2022-04-27,5e-5
2853227,2022-04-27,5e-5
2853222,2022-04-27,5e-5
2853224,2022-04-27,5e-5
2853232,2022-04-27,1.05e-4
2853236,2022-04-28,6.32e-5
2853242,2022-04-28,5e-5
2853244,2022-04-28,0.00122
2853239,2022-04-28,6.22e-5
2857473,2022-04-28,5e-5
2853245,2022-04-29,0.049
2853247,2022-04-29,5.15e-5
2853250,2022-05-01,5e-5
